"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 14, 2020","3,061.99","3,075.96","3,075.96","3,044.71","-","-0.60%"
"Aug 13, 2020","3,080.44","3,057.63","3,081.15","3,047.74","-","0.87%"
"Aug 12, 2020","3,053.99","2,990.90","3,053.99","2,985.25","-","1.61%"
"Aug 11, 2020","3,005.63","2,959.29","3,012.58","2,959.29","-","1.51%"
"Aug 10, 2020","2,960.78","2,976.49","2,998.78","2,960.78","-","-0.39%"
